tag,aclnn_api,torch_npu_status,evidence,via_op_names,via_op_names_yaml_exec,via_op_names_src_scan,via_cpp_funcs,cpp_files,op_api_versions,direct_match_ops,suspected_fusion,remarks
all,aclnnMatmulWeightNz,已接入,src_scan,mm;mm.out,,mm;mm.out,matmul_implement_npu;mm;mm_out,../op-plugin/op_plugin/ops/opapi/MatmulBackwardKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/MatmulDoubleBackwardKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/MatmulKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/MmKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnMax,已接入,src_scan,max;max.dim;max.dim_max;max.names_dim;max.names_dim_max;max.out,,max;max.dim;max.dim_max;max.names_dim;max.names_dim_max;max.out,max,../op-plugin/op_plugin/ops/opapi/MaxKernelNpuOpApi.cpp,all_version,max;max.dim;max.dim_max;max.names_dim;max.names_dim_max;max.out,False,shared_by_6_ops;src_only
all,aclnnMaxDim,已接入,src_scan,max;max.dim;max.dim_max;max.names_dim;max.names_dim_max;max.out,,max;max.dim;max.dim_max;max.names_dim;max.names_dim_max;max.out,max;max_out,../op-plugin/op_plugin/ops/opapi/MaxKernelNpuOpApi.cpp,all_version,,True,shared_by_6_ops;src_only
all,aclnnMaxN,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMaxPool,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMaxPool2dWithIndices,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMaxPool2dWithIndicesBackward,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMaxPool2dWithMask,已接入,src_scan,max_pool2d_with_indices;max_pool2d_with_indices.out,,max_pool2d_with_indices;max_pool2d_with_indices.out,exec_max_pool2d_with_indices;max_pool2d_with_indices;max_pool2d_with_indices_out,../op-plugin/op_plugin/ops/opapi/MaxPool2dWithIndicesKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnMaxPool2dWithMaskBackward,已接入,yaml_exec,max_pool2d_with_indices_backward;max_pool2d_with_indices_backward.grad_input,max_pool2d_with_indices_backward;max_pool2d_with_indices_backward.grad_input,,,,all_version,,True,shared_by_2_ops;yaml_only
all,aclnnMaxPool3dWithArgmax,已接入,src_scan,max_pool3d_with_indices;max_pool3d_with_indices.out,,max_pool3d_with_indices;max_pool3d_with_indices.out,exec_max_pool3d_with_indices;max_pool3d_with_indices;max_pool3d_with_indices_out,../op-plugin/op_plugin/ops/opapi/MaxPool3dWithIndicesKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnMaxPool3dWithArgmaxBackward,已接入,src_scan,max_pool3d_with_indices_backward;max_pool3d_with_indices_backward.grad_input,,max_pool3d_with_indices_backward;max_pool3d_with_indices_backward.grad_input,max_pool3d_with_indices_backward;max_pool3d_with_indices_backward_out,../op-plugin/op_plugin/ops/opapi/MaxPool3dWithIndicesBackwardKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnMaxUnpool2d,已接入,yaml_exec,max_unpool2d;max_unpool2d.out,max_unpool2d;max_unpool2d.out,,,,"['v2.1', 'newest']",max_unpool2d;max_unpool2d.out,False,shared_by_2_ops;yaml_only
all,aclnnMaxUnpool2dBackward,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMaxUnpool3d,已接入,yaml_exec,max_unpool3d;max_unpool3d.out,max_unpool3d;max_unpool3d.out,,,,"['v2.1', 'newest']",max_unpool3d;max_unpool3d.out,False,shared_by_2_ops;yaml_only
all,aclnnMaxUnpool3dBackward,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMaxV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMaximum,已接入,src_scan,max.out;maximum;maximum.out,,max.out;maximum;maximum.out,check_tensor;max_out;maximum,../op-plugin/op_plugin/ops/opapi/IndexAddKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/LogSigmoidNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/MaxKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/ProdKernelNpuOpApi.cpp,all_version,maximum;maximum.out,False,shared_by_3_ops;src_only
all,aclnnMean,已接入,src_scan,mean;mean.dim;mean.names_dim;mean.names_out;mean.out,,mean;mean.dim;mean.names_dim;mean.names_out;mean.out,mean;mean_out;scalar_type,../op-plugin/op_plugin/ops/opapi/LeKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/LogSumExpKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/MeanKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/MseLossKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/NansumKernelNpuOpApi.cpp,"['v2.1', 'newest'];all_version",mean;mean.dim;mean.names_dim;mean.names_out;mean.out,False,shared_by_5_ops;src_only
all,aclnnMeanV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMedian,已接入,yaml_exec,median,median,,,,all_version,median,False,yaml_only
all,aclnnMedianDim,已接入,yaml_exec,median.dim;median.dim_values,median.dim;median.dim_values,,,,all_version,,True,shared_by_2_ops;yaml_only
all,aclnnMin,已接入,src_scan,min;min.dim;min.dim_min;min.names_dim;min.names_dim_min;min.out,,min;min.dim;min.dim_min;min.names_dim;min.names_dim_min;min.out,min,../op-plugin/op_plugin/ops/opapi/MinKernelNpuOpApi.cpp,all_version,min;min.dim;min.dim_min;min.names_dim;min.names_dim_min;min.out,False,shared_by_6_ops;src_only
all,aclnnMinDim,已接入,src_scan,min;min.dim;min.dim_min;min.names_dim;min.names_dim_min;min.out,,min;min.dim;min.dim_min;min.names_dim;min.names_dim_min;min.out,min;min_out,../op-plugin/op_plugin/ops/opapi/MinKernelNpuOpApi.cpp,all_version,,True,shared_by_6_ops;src_only
all,aclnnMinN,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMinimum,已接入,src_scan,min.out;minimum.out,,min.out;minimum.out,min_out;minimum_out,../op-plugin/op_plugin/ops/opapi/MinKernelNpuOpApi.cpp,all_version,minimum.out,False,shared_by_2_ops;src_only
all,aclnnMish,已接入,src_scan,mish;mish.out,,mish;mish.out,mish;mish_out,../op-plugin/op_plugin/ops/opapi/MishKernelNpuOpApi.cpp,all_version,mish;mish.out,False,shared_by_2_ops;src_only
all,aclnnMishBackward,已接入,yaml_exec,mish_backward,mish_backward,,,,all_version,mish_backward,False,yaml_only
all,aclnnMlaPreprocess,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMlaPreprocessV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMlaProlog,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMlaPrologV2WeightNz,已接入,src_scan,npu_mla_prolog_v2,,npu_mla_prolog_v2,npu_mla_prolog_v2,../op-plugin/op_plugin/ops/opapi/MlaPrologV2KernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,src_only
all,aclnnMlaPrologV3WeightNz,已接入,src_scan,npu_mla_prolog_v3;npu_mla_prolog_v3_functional,,npu_mla_prolog_v3;npu_mla_prolog_v3_functional,npu_mla_prolog_v3;npu_mla_prolog_v3_functional,../op-plugin/op_plugin/ops/opapi/MlaPrologV3KernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnMm,已接入,src_scan,mm;mm.out;npu_linear;npu_linear_backward,,mm;mm.out;npu_linear;npu_linear_backward,mm;mm_out;npu_linear;npu_linear_backward,../op-plugin/op_plugin/ops/opapi/LinearKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/MmKernelNpuOpApi.cpp,all_version,mm;mm.out,False,shared_by_4_ops;src_only
all,aclnnModulate,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnModulateBackward,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMoeComputeExpertTokens,已接入,yaml_exec,npu_moe_compute_expert_tokens,npu_moe_compute_expert_tokens,,,,all_version,,True,yaml_only
all,aclnnMoeDistributeCombine,已接入,src_scan,npu_moe_distribute_combine,,npu_moe_distribute_combine,npu_moe_distribute_combine,../op-plugin/op_plugin/ops/opapi/MoeDistributeCombineKernelOpApi.cpp,all_version,,True,src_only
all,aclnnMoeDistributeCombineAddRmsNorm,已接入,src_scan,npu_moe_distribute_combine_add_rms_norm,,npu_moe_distribute_combine_add_rms_norm,npu_moe_distribute_combine_add_rms_norm,../op-plugin/op_plugin/ops/opapi/MoeDistributeCombineAddRmsNormKernelOpApi.cpp,all_version,,True,src_only
all,aclnnMoeDistributeCombineAddRmsNormV2,已接入,src_scan,npu_moe_distribute_combine_add_rms_norm,,npu_moe_distribute_combine_add_rms_norm,npu_moe_distribute_combine_add_rms_norm,../op-plugin/op_plugin/ops/opapi/MoeDistributeCombineAddRmsNormKernelOpApi.cpp,all_version,,True,src_only
all,aclnnMoeDistributeCombineV2,已接入,src_scan,npu_moe_distribute_combine_v2,,npu_moe_distribute_combine_v2,npu_moe_distribute_combine_v2,../op-plugin/op_plugin/ops/opapi/MoeDistributeCombineKernelV2OpApi.cpp,all_version,,True,src_only
all,aclnnMoeDistributeCombineV3,已接入,src_scan,npu_moe_distribute_combine_v2,,npu_moe_distribute_combine_v2,npu_moe_distribute_combine_v2,../op-plugin/op_plugin/ops/opapi/MoeDistributeCombineKernelV2OpApi.cpp,all_version,,True,src_only
all,aclnnMoeDistributeCombineV4,已接入,src_scan,npu_moe_distribute_combine_v2,,npu_moe_distribute_combine_v2,npu_moe_distribute_combine_v2,../op-plugin/op_plugin/ops/opapi/MoeDistributeCombineKernelV2OpApi.cpp,all_version,,True,src_only
all,aclnnMoeDistributeDispatch,已接入,src_scan,npu_moe_distribute_dispatch,,npu_moe_distribute_dispatch,npu_moe_distribute_dispatch,../op-plugin/op_plugin/ops/opapi/MoeDistributeDispatchKernelOpApi.cpp,all_version,,True,src_only
all,aclnnMoeDistributeDispatchV2,已接入,src_scan,npu_moe_distribute_dispatch_v2,,npu_moe_distribute_dispatch_v2,npu_moe_distribute_dispatch_v2,../op-plugin/op_plugin/ops/opapi/MoeDistributeDispatchV2KernelOpApi.cpp,all_version,,True,src_only
all,aclnnMoeDistributeDispatchV3,已接入,src_scan,npu_moe_distribute_dispatch_v2,,npu_moe_distribute_dispatch_v2,npu_moe_distribute_dispatch_v2,../op-plugin/op_plugin/ops/opapi/MoeDistributeDispatchV2KernelOpApi.cpp,all_version,,True,src_only
all,aclnnMoeDistributeDispatchV4,已接入,src_scan,npu_moe_distribute_dispatch_v2,,npu_moe_distribute_dispatch_v2,npu_moe_distribute_dispatch_v2,../op-plugin/op_plugin/ops/opapi/MoeDistributeDispatchV2KernelOpApi.cpp,all_version,,True,src_only
all,aclnnMoeFinalizeRouting,已接入,src_scan,npu_moe_finalize_routing,,npu_moe_finalize_routing,npu_moe_finalize_routing,../op-plugin/op_plugin/ops/opapi/MoeFinalizeRoutingV2KernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnMoeFinalizeRoutingV2,已接入,src_scan,npu_moe_finalize_routing,,npu_moe_finalize_routing,npu_moe_finalize_routing,../op-plugin/op_plugin/ops/opapi/MoeFinalizeRoutingV2KernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnMoeFinalizeRoutingV2Grad,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMoeFusedTopk,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMoeGatingTopK,已接入,src_scan,npu_moe_gating_top_k,,npu_moe_gating_top_k,npu_moe_gating_top_k,../op-plugin/op_plugin/ops/opapi/MoeGatingTopKKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnMoeGatingTopKSoftmax,已接入,src_scan,npu_moe_gating_top_k_softmax,,npu_moe_gating_top_k_softmax,npu_moe_gating_top_k_softmax,../op-plugin/op_plugin/ops/opapi/MoeGatingTopKSoftmaxKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnMoeGatingTopKSoftmaxV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMoeInitRouting,已接入,src_scan,npu_moe_init_routing,,npu_moe_init_routing,npu_moe_init_routing,../op-plugin/op_plugin/ops/opapi/MoeInitRoutingKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnMoeInitRoutingQuant,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMoeInitRoutingQuantV2,已接入,src_scan,npu_moe_init_routing_quant,,npu_moe_init_routing_quant,npu_moe_init_routing_quant,../op-plugin/op_plugin/ops/opapi/MoeInitRoutingQuantKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnMoeInitRoutingV2,已接入,src_scan,npu_moe_init_routing_v2,,npu_moe_init_routing_v2,npu_moe_init_routing_v2,../op-plugin/op_plugin/ops/opapi/MoeInitRoutingV2KernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnMoeInitRoutingV2Grad,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMoeInitRoutingV3,已接入,src_scan,npu_moe_init_routing_v2,,npu_moe_init_routing_v2,npu_moe_init_routing_v2,../op-plugin/op_plugin/ops/opapi/MoeInitRoutingV2KernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnMoeTokenPermute,已接入,yaml_exec,npu_moe_token_permute,npu_moe_token_permute,,,,"['v2.1', 'newest']",,True,yaml_only
all,aclnnMoeTokenPermuteGrad,已接入,yaml_exec,npu_moe_token_permute_grad,npu_moe_token_permute_grad,,,,"['v2.1', 'newest']",,True,yaml_only
all,aclnnMoeTokenPermuteWithEp,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMoeTokenPermuteWithEpGrad,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMoeTokenPermuteWithRoutingMap,已接入,src_scan,npu_moe_token_permute_with_routing_map,,npu_moe_token_permute_with_routing_map,npu_moe_token_permute_with_routing_map,../op-plugin/op_plugin/ops/opapi/MoeTokenPermuteWithRoutingMapOpApi.cpp,all_version,,True,src_only
all,aclnnMoeTokenPermuteWithRoutingMapGrad,已接入,src_scan,,,,npu_moe_token_permute_with_routing_map_grad_symint,../op-plugin/op_plugin/ops/opapi/MoeTokenPermuteWithRoutingMapGradOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnMoeTokenUnpermute,已接入,yaml_exec,npu_moe_token_unpermute,npu_moe_token_unpermute,,,,"['v2.1', 'newest']",,True,yaml_only
all,aclnnMoeTokenUnpermuteGrad,已接入,yaml_exec,npu_moe_token_unpermute_grad,npu_moe_token_unpermute_grad,,,,"['v2.1', 'newest']",,True,yaml_only
all,aclnnMoeTokenUnpermuteWithEp,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMoeTokenUnpermuteWithEpGrad,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMoeTokenUnpermuteWithRoutingMap,已接入,src_scan,_npu_moe_token_unpermute_with_routing_map,,_npu_moe_token_unpermute_with_routing_map,_npu_moe_token_unpermute_with_routing_map,../op-plugin/op_plugin/ops/opapi/MoeTokenUnpermuteWithRoutingMapKernelOpApi.cpp,"['v2.1', 'newest']",,True,src_only
all,aclnnMoeTokenUnpermuteWithRoutingMapGrad,已接入,src_scan,npu_moe_token_unpermute_with_routing_map_grad,,npu_moe_token_unpermute_with_routing_map_grad,npu_moe_token_unpermute_with_routing_map_grad,../op-plugin/op_plugin/ops/opapi/MoeTokenUnpermuteWithRoutingMapGradKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,src_only
all,aclnnMoeUpdateExpert,已接入,yaml_exec,npu_moe_update_expert,npu_moe_update_expert,,,,all_version,,True,yaml_only
all,aclnnMrgbaCustom,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMseLoss,已接入,src_scan,mse_loss;mse_loss.out,,mse_loss;mse_loss.out,mse_loss;scalar_type,../op-plugin/op_plugin/ops/opapi/LeKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/LogSumExpKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/MeanKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/MseLossKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/NansumKernelNpuOpApi.cpp,all_version,mse_loss;mse_loss.out,False,shared_by_2_ops;src_only
all,aclnnMseLossBackward,已接入,yaml_exec,mse_loss_backward;mse_loss_backward.grad_input,mse_loss_backward;mse_loss_backward.grad_input,,,,all_version,mse_loss_backward;mse_loss_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnMseLossOut,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMul,已接入,src_scan,mul.Scalar;mul.Tensor;mul.out,,mul.Scalar;mul.Tensor;mul.out,mul;mul_out;mul_out_npu_no_check,../op-plugin/op_plugin/ops/opapi/MulKernelNpuOpApi.cpp,all_version,mul.Scalar;mul.Tensor;mul.out,False,shared_by_3_ops;src_only
all,aclnnMuls,已接入,src_scan,mul.Scalar;mul.Tensor;mul.out,,mul.Scalar;mul.Tensor;mul.out,mul;mul_out;mul_out_npu_no_check,../op-plugin/op_plugin/ops/opapi/MulKernelNpuOpApi.cpp,all_version,,True,shared_by_3_ops;src_only
all,aclnnMultiScaleDeformableAttentionGrad,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMultiScaleDeformableAttnFunction,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnMultilabelMarginLoss,已接入,src_scan,multilabel_margin_loss.out;multilabel_margin_loss_forward;multilabel_margin_loss_forward.output,,multilabel_margin_loss.out;multilabel_margin_loss_forward;multilabel_margin_loss_forward.output,multilabel_margin_loss_forward;multilabel_margin_loss_forward_out;multilabel_margin_loss_out,../op-plugin/op_plugin/ops/opapi/MultilabelMarginLossKernelNpuOpApi.cpp,all_version,multilabel_margin_loss.out,False,shared_by_3_ops;src_only
all,aclnnMultinomial,已接入,src_scan,multinomial;multinomial.out,,multinomial;multinomial.out,currentStreamCaptureStatusMayInitCtx;multinomial;multinomial_out,../op-plugin/op_plugin/ops/opapi/MultinomialKernelNpuOpApi.cpp,all_version,multinomial;multinomial.out,False,shared_by_2_ops;src_only
all,aclnnMultinomialTensor,已接入,src_scan,,,,currentStreamCaptureStatusMayInitCtx,../op-plugin/op_plugin/ops/opapi/MultinomialKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnMv,已接入,src_scan,mv;mv.out,,mv;mv.out,mv;mv_out,../op-plugin/op_plugin/ops/opapi/MvKernelNpuOpApi.cpp,all_version,mv;mv.out,False,shared_by_2_ops;src_only
all,aclnnNLLLoss,已接入,src_scan,nll_loss_forward;nll_loss_forward.output,,nll_loss_forward;nll_loss_forward.output,nll_loss_forward;nll_loss_forward_out,../op-plugin/op_plugin/ops/opapi/NLLLossKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnNLLLoss2d,已接入,src_scan,nll_loss2d_forward;nll_loss2d_forward.output,,nll_loss2d_forward;nll_loss2d_forward.output,Tensor;nll_loss2d_forward,../op-plugin/op_plugin/ops/opapi/LayerNormKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/NLLLoss2dBackwardKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/NLLLoss2dKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/NLLLossBackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnNLLLoss2dBackward,已接入,src_scan,nll_loss2d_backward;nll_loss2d_backward.grad_input,,nll_loss2d_backward;nll_loss2d_backward.grad_input,Tensor;nll_loss2d_backward,../op-plugin/op_plugin/ops/opapi/LayerNormKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/NLLLoss2dBackwardKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/NLLLoss2dKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/NLLLossBackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnNLLLossBackward,已接入,src_scan,nll_loss_backward;nll_loss_backward.grad_input,,nll_loss_backward;nll_loss_backward.grad_input,Tensor;nll_loss_backward,../op-plugin/op_plugin/ops/opapi/LayerNormKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/NLLLoss2dBackwardKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/NLLLoss2dKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/NLLLossBackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnNanMedian,已接入,yaml_exec,nanmedian,nanmedian,,,,all_version,,True,yaml_only
all,aclnnNanMedianDim,已接入,yaml_exec,nanmedian.dim,nanmedian.dim,,,,all_version,,True,yaml_only
all,aclnnNanToNum,已接入,src_scan,nan_to_num;nan_to_num.out,,nan_to_num;nan_to_num.out,nan_to_num;nan_to_num_out,../op-plugin/op_plugin/ops/opapi/NanToNumKernelNpuOpApi.cpp,all_version,nan_to_num;nan_to_num.out,False,shared_by_2_ops;src_only
all,aclnnNeScalar,已接入,src_scan,ne.Scalar;ne.Scalar_out;ne.Tensor;ne.Tensor_out,,ne.Scalar;ne.Scalar_out;ne.Tensor;ne.Tensor_out,ne;ne_out,../op-plugin/op_plugin/ops/opapi/NeKernelNpuOpApi.cpp,all_version,,True,shared_by_4_ops;src_only
all,aclnnNeTensor,已接入,src_scan,ne.Scalar;ne.Scalar_out;ne.Tensor;ne.Tensor_out,,ne.Scalar;ne.Scalar_out;ne.Tensor;ne.Tensor_out,ne;ne_out,../op-plugin/op_plugin/ops/opapi/NeKernelNpuOpApi.cpp,all_version,,True,shared_by_4_ops;src_only
all,aclnnNeg,已接入,yaml_exec,neg;neg.out;neg_,neg;neg.out;neg_,,,,all_version,neg;neg.out,False,shared_by_3_ops;yaml_only
all,aclnnNonMaxSuppression,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnNonzero,已接入,src_scan,nonzero;nonzero.out,,nonzero;nonzero.out,nonzero;nonzero_out,../op-plugin/op_plugin/ops/opapi/NonzeroKernelNpuOpApi.cpp,all_version,nonzero;nonzero.out,False,shared_by_2_ops;src_only
all,aclnnNonzeroV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnNorm,已接入,src_scan,norm.Scalar;norm.ScalarOpt_dim;norm.ScalarOpt_dim_dtype;norm.ScalarOpt_dtype;norm.dtype_out;norm.out,,norm.Scalar;norm.ScalarOpt_dim;norm.ScalarOpt_dim_dtype;norm.ScalarOpt_dtype;norm.dtype_out;norm.out,norm;norm_out;norm_out_npu_nocheck_opapi,../op-plugin/op_plugin/ops/opapi/NormKernelNpuOpApi.cpp,all_version,norm.Scalar;norm.ScalarOpt_dim;norm.ScalarOpt_dim_dtype;norm.ScalarOpt_dtype;norm.dtype_out;norm.out,False,shared_by_6_ops;src_only
all,aclnnNormRopeConcat,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnNormRopeConcatBackward,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnNormalFloatFloat,已接入,src_scan,normal.Tensor_Tensor;normal.Tensor_Tensor_out;normal.Tensor_float;normal.Tensor_float_out;normal.float_Tensor;normal.float_Tensor_out;normal.float_float;normal.float_float_out,,normal.Tensor_Tensor;normal.Tensor_Tensor_out;normal.Tensor_float;normal.Tensor_float_out;normal.float_Tensor;normal.float_Tensor_out;normal.float_float;normal.float_float_out,normal;normal_out,../op-plugin/op_plugin/ops/opapi/NormalKernelNpuOpApi.cpp,"['v2.1', 'newest'];all_version",,True,shared_by_8_ops;src_only
all,aclnnNormalFloatTensor,已接入,src_scan,normal.Tensor_Tensor;normal.Tensor_Tensor_out;normal.Tensor_float;normal.Tensor_float_out;normal.float_Tensor;normal.float_Tensor_out;normal.float_float;normal.float_float_out,,normal.Tensor_Tensor;normal.Tensor_Tensor_out;normal.Tensor_float;normal.Tensor_float_out;normal.float_Tensor;normal.float_Tensor_out;normal.float_float;normal.float_float_out,normal;normal_out,../op-plugin/op_plugin/ops/opapi/NormalKernelNpuOpApi.cpp,"['v2.1', 'newest'];all_version",,True,shared_by_8_ops;src_only
